,total_demand,avg_wind_speed,prcp,snowfall,temp_obs,weekend,holiday,qt_1,qt_2,qt_3,qt_4,foggy,rainy,snowy,windy
2019-01-12,3629.0,4.7,0.043333333333333335,0.6333333333333333,28.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-01-13,628.0,11.41,0.71,6.133333333333333,27.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-01-14,1522.0,6.71,0.35666666666666663,2.3666666666666667,27.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-01-15,3779.0,7.16,0.0,0.0,19.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-01-16,4942.0,7.83,0.0,0.0,23.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-01-17,5085.0,6.26,0.03,0.3,24.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-01-18,5732.0,4.47,0.04,0.3666666666666667,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-01-19,3566.0,5.82,0.21,0.0,37.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-01-20,2590.0,17.67,0.6733333333333333,0.0,41.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-01-21,1592.0,18.79,0.0,0.0,13.5,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-01-22,4585.0,8.72,0.0,0.0,16.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-01-23,6708.0,11.63,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-01-24,3876.0,13.87,0.5700000000000001,0.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-01-25,6263.0,9.84,0.5499999999999999,0.0,33.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-01-26,4494.0,3.13,0.0,0.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-01-27,4500.0,8.28,0.0,0.0,34.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-01-28,6325.0,8.95,0.0,0.0,29.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-01-29,4335.0,9.4,0.06666666666666667,0.06666666666666667,34.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0
2019-01-30,4020.0,15.66,0.13,0.3333333333333333,21.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-01-31,3862.0,6.71,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-02-01,2467.0,7.61,0.03333333333333333,0.3666666666666667,19.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-02-02,3420.0,5.59,0.07666666666666667,0.6666666666666666,17.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-02-03,5052.0,2.91,0.0,0.0,30.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-02-04,7797.0,2.24,0.0,0.0,33.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-02-05,9213.0,4.03,0.0,0.0,37.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-02-06,6944.0,6.71,0.01,0.0,41.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-02-07,7851.0,5.59,0.04,0.0,45.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-02-08,6651.0,12.75,0.023333333333333334,0.0,45.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-02-09,4027.0,13.65,0.0,0.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-02-10,3924.0,4.92,0.03666666666666667,0.06666666666666667,24.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0
2019-02-11,3244.0,6.49,0.3633333333333333,0.09999999999999999,33.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-02-12,2585.0,6.93,0.48,0.0,34.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-02-13,7303.0,9.4,0.33,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-02-14,7452.0,6.26,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-02-15,9177.0,14.09,0.0,0.0,42.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-02-16,5701.0,12.75,0.0,0.0,38.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-02-17,3991.0,7.16,0.06999999999999999,0.0,29.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-02-18,4589.0,13.65,0.27,0.0,39.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-02-19,6319.0,9.84,0.0,0.0,28.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-02-20,941.0,6.26,0.36999999999999994,1.9666666666666668,29.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0
2019-02-21,6591.0,4.03,0.3,1.35,35.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-02-22,7183.0,5.82,0.01,0.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-02-23,2754.0,6.71,0.049999999999999996,0.0,38.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-02-24,5198.0,11.18,0.8033333333333333,0.0,39.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-02-25,5922.0,18.34,0.0,0.0,40.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-02-26,7560.0,8.5,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-02-27,6831.0,7.83,0.0,0.0,32.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-02-28,7443.0,9.84,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-01,4069.0,9.84,0.32666666666666666,0.4666666666666666,32.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0
2019-03-02,5371.0,8.28,0.43333333333333335,0.0,35.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-03-03,2309.0,8.28,0.18333333333333335,0.0,40.5,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0
2019-03-04,6265.0,13.65,0.44,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-03-05,6760.0,9.84,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-06,5537.0,14.32,0.0,0.0,22.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-07,6629.0,8.28,0.0,0.0,26.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-08,4695.0,4.03,0.06999999999999999,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-03-09,5606.0,5.82,0.14666666666666667,0.2333333333333333,35.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-03-10,6530.0,5.82,0.45999999999999996,0.0,39.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-03-11,9615.0,10.96,0.0,0.0,49.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-12,8935.0,11.63,0.0,0.0,37.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-13,9206.0,6.93,0.0,0.0,29.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-14,11578.0,11.18,0.0,0.0,41.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-15,11673.0,18.34,0.0,0.0,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-16,8728.0,15.88,0.0,0.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-17,7660.0,7.61,0.0,0.0,36.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-18,8019.0,5.82,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-19,9471.0,5.82,0.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-20,9990.0,5.37,0.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-21,2053.0,14.09,0.81,0.0,43.5,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0
2019-03-22,6890.0,18.12,1.39,0.0,46.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1
2019-03-23,7672.0,14.32,0.08666666666666667,0.0,37.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-24,10883.0,6.71,0.0,0.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-25,8923.0,9.17,0.0,0.0,45.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-26,9269.0,12.3,0.0,0.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-27,9802.0,6.26,0.0,0.0,31.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-28,11478.0,8.5,0.0,0.0,34.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-29,12712.0,5.82,0.0,0.0,52.5,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-30,17911.0,9.62,0.0,0.0,50.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-03-31,7572.0,17.22,0.02,0.0,66.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2019-04-01,8865.0,11.86,0.02666666666666667,0.0,33.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-04-02,7895.0,6.93,0.013333333333333334,0.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-04-03,13142.0,9.62,0.013333333333333334,0.0,36.5,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2019-04-04,13243.0,3.58,0.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-04-05,5908.0,8.05,0.09666666666666666,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2019-04-06,18346.0,4.7,0.03333333333333333,0.0,46.5,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2019-04-07,14897.0,7.38,0.0,0.0,52.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2019-04-08,10955.0,9.62,0.01,0.0,62.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
2019-04-09,13025.0,9.4,0.02,0.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2019-04-10,12721.0,8.5,0.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-04-11,11852.0,11.41,0.0,0.0,47.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-04-12,9628.0,6.49,0.016666666666666666,0.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2019-04-13,14618.0,5.59,0.5733333333333334,0.0,65.5,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
2019-04-14,9913.0,10.74,0.03666666666666667,0.0,64.5,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
2019-04-15,8271.0,15.43,0.57,0.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
2019-04-16,11898.0,8.28,0.0,0.0,49.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-04-17,12447.0,8.72,0.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-04-18,12952.0,9.17,0.0,0.0,55.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-04-19,8372.0,14.32,0.10333333333333333,0.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
2019-04-20,14314.0,14.32,0.2233333333333333,0.0,67.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-04-21,10996.0,6.93,0.0,0.0,57.5,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-04-22,12209.0,10.51,0.0,0.0,55.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-04-23,13243.0,8.05,0.0,0.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2019-04-24,13234.0,8.05,0.0,0.0,67.5,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2019-04-25,12339.0,6.26,0.0,0.0,59.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-04-26,8808.0,10.51,0.23333333333333336,0.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
2019-04-27,12052.0,15.21,0.3666666666666667,0.0,54.5,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-04-28,9876.0,9.17,0.07666666666666666,0.0,54.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-04-29,10172.0,8.72,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-04-30,11801.0,7.16,0.0,0.0,56.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-05-01,11941.0,8.05,0.0,0.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-05-02,9894.0,5.59,0.16,0.0,58.5,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
2019-05-03,12464.0,7.38,0.59,0.0,66.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-05-04,11034.0,4.92,0.20000000000000004,0.0,63.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
2019-05-05,2689.0,10.07,0.43,0.0,64.5,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2019-05-06,11702.0,6.49,0.4166666666666667,0.0,61.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-05-07,12282.0,9.17,0.0,0.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-05-08,11619.0,8.95,0.0,0.0,65.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-05-09,11439.0,7.83,0.0,0.0,60.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-05-10,10577.0,10.96,0.17333333333333334,0.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
2019-05-11,8237.0,6.93,0.5599999999999999,0.0,65.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2019-05-12,3309.0,12.3,0.5266666666666667,0.0,56.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2019-05-13,6606.0,6.93,0.6266666666666666,0.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2019-05-14,10926.0,11.41,0.16333333333333333,0.0,54.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-05-15,12328.0,9.4,0.0,0.0,52.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-05-16,12247.0,6.49,0.02,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-05-17,13542.0,6.93,0.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-05-18,12856.0,4.92,0.006666666666666667,0.0,67.5,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
2019-05-19,11315.0,9.17,0.09000000000000001,0.0,69.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
2019-05-20,11488.0,12.3,0.0,0.0,75.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-05-21,12810.0,12.3,0.0,0.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-05-22,12701.0,7.38,0.0,0.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2019-05-23,11362.0,10.96,0.10333333333333333,0.0,65.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
2019-05-24,12562.0,11.41,0.2966666666666667,0.0,70.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-05-25,11871.0,8.5,0.0,0.0,67.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
2019-05-26,11264.0,6.71,0.12666666666666668,0.0,72.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
2019-05-27,11259.0,8.05,0.0,0.0,72.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1
2019-05-28,10016.0,9.4,0.4566666666666667,0.0,67.5,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
2019-05-29,12001.0,8.95,0.016666666666666666,0.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
2019-05-30,10534.0,7.61,0.09666666666666666,0.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
2019-05-31,12829.0,6.26,0.11333333333333333,0.0,72.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-06-01,12232.0,6.04,0.0,0.0,67.5,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
2019-06-02,9829.0,8.28,0.0033333333333333335,0.0,72.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
2019-06-03,12746.0,10.51,0.24,0.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-06-04,13610.0,8.28,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-06-05,12378.0,11.86,0.0033333333333333335,0.0,67.5,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
2019-06-06,12609.0,7.83,0.08666666666666667,0.0,72.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
2019-06-07,13550.0,8.95,0.0,0.0,73.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-06-08,13731.0,12.08,0.0,0.0,70.5,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-06-09,6183.0,13.87,0.043333333333333335,0.0,69.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2019-06-10,8341.0,5.82,0.27999999999999997,0.0,63.5,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
2019-06-11,12981.0,12.53,0.24666666666666667,0.0,63.5,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
2019-06-12,12621.0,7.83,0.02666666666666667,0.0,65.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-06-13,9489.0,8.05,0.82,0.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
2019-06-14,13648.0,10.96,0.13333333333333333,0.0,61.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-06-15,12834.0,11.41,0.0,0.0,63.5,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-06-16,10339.0,10.74,0.0,0.0,70.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-06-17,10022.0,5.82,0.33,0.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
2019-06-18,9612.0,6.49,0.6666666666666666,0.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
2019-06-19,12239.0,8.05,0.3666666666666667,0.0,74.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
2019-06-20,11359.0,10.96,0.02666666666666667,0.0,77.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-06-21,13449.0,13.87,0.04,0.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-06-22,13824.0,9.17,0.0,0.0,66.5,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-06-23,11995.0,6.71,0.0,0.0,67.5,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-06-24,10930.0,7.16,0.006666666666666667,0.0,70.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
2019-06-25,12334.0,8.72,0.63,0.0,76.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
2019-06-26,12581.0,8.95,0.0,0.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-06-27,11278.0,5.82,0.0,0.0,78.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
2019-06-28,11930.0,5.59,0.01,0.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
2019-06-29,10838.0,7.83,0.14666666666666667,0.0,77.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
2019-06-30,10632.0,13.65,0.10000000000000002,0.0,77.5,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
2019-07-01,12386.0,6.71,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-02,10777.0,7.38,0.13999999999999999,0.0,73.5,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2019-07-03,12578.0,6.93,0.6266666666666666,0.0,75.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-04,10334.0,5.82,0.07666666666666667,0.0,77.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,1
2019-07-05,12146.0,6.49,0.32666666666666666,0.0,79.5,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2019-07-06,10172.0,7.61,0.24,0.0,80.5,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2019-07-07,10048.0,5.37,0.7600000000000001,0.0,79.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2019-07-08,8418.0,10.29,1.1766666666666665,0.0,75.5,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2019-07-09,12972.0,5.37,1.64,0.0,69.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-10,12629.0,8.5,0.0,0.0,73.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-11,8668.0,8.95,0.29333333333333333,0.0,78.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2019-07-12,13344.0,7.83,0.4566666666666667,0.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-13,12947.0,6.71,0.0,0.0,75.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-14,10888.0,7.61,0.0,0.0,78.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-15,12268.0,6.71,0.0,0.0,72.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-16,12131.0,6.93,0.0,0.0,77.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2019-07-17,10296.0,8.95,0.09666666666666666,0.0,81.5,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2019-07-18,12533.0,6.49,0.13,0.0,80.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2019-07-19,12074.0,7.38,0.0,0.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-20,10451.0,7.83,0.0,0.0,83.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-21,8054.0,7.83,0.04666666666666667,0.0,83.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2019-07-22,10660.0,8.72,0.01,0.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2019-07-23,9743.0,7.38,0.20333333333333334,0.0,69.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-24,12374.0,7.61,0.14666666666666667,0.0,70.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-25,13381.0,5.37,0.22666666666666668,0.0,65.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-26,13540.0,3.8,0.0,0.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-27,13079.0,7.38,0.0,0.0,72.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-28,11029.0,6.49,0.0,0.0,73.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-29,12152.0,7.16,0.0,0.0,75.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-30,12455.0,10.07,0.0,0.0,79.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-07-31,12118.0,6.49,0.0033333333333333335,0.0,76.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-08-01,12822.0,4.92,0.0,0.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-08-02,12267.0,6.93,0.0,0.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2019-08-03,11917.0,6.04,0.0,0.0,79.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-08-04,11338.0,6.49,0.013333333333333334,0.0,75.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-08-05,11962.0,5.59,0.0,0.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2019-08-06,12077.0,8.05,0.0,0.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2019-08-07,11359.0,9.17,0.41333333333333333,0.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2019-08-08,12783.0,7.83,0.43,0.0,75.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2019-08-09,12923.0,9.62,0.0,0.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2019-08-10,12711.0,7.83,0.0,0.0,71.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-08-11,11866.0,6.93,0.0,0.0,68.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-08-12,12015.0,8.28,0.0,0.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-08-13,11292.0,7.61,0.04,0.0,78.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2019-08-14,12358.0,6.49,0.09666666666666668,0.0,78.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
2019-08-15,10972.0,6.93,0.06666666666666667,0.0,76.5,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2019-08-16,12309.0,4.47,0.03,0.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2019-08-17,11004.0,4.92,0.0,0.0,80.5,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2019-08-18,9592.0,6.71,0.023333333333333334,0.0,78.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2019-08-19,10545.0,5.82,0.0,0.0,78.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2019-08-20,8890.0,7.16,0.13999999999999999,0.0,76.5,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2019-08-21,11668.0,9.17,0.4766666666666666,0.0,75.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
2019-08-22,11722.0,7.83,0.016666666666666666,0.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
